"iso_2","iso_3","country","continent","oecd","year","category","value"
"JP","JPN","Japan","AS",1,"2017","1100",289.267
"JP","JPN","Japan","AS",1,"2018","1100",304.222
"JP","JPN","Japan","AS",1,"2019","1100",303.731
"JP","JPN","Japan","AS",1,"2020","1100",302.741
"JP","JPN","Japan","AS",1,"2012","1200",206.577
"JP","JPN","Japan","AS",1,"2013","1200",194.501
"JP","JPN","Japan","AS",1,"2014","1200",185.014
"JP","JPN","Japan","AS",1,"2017","5000",322.437
"JP","JPN","Japan","AS",1,"2018","5000",311.126
"JP","JPN","Japan","AS",1,"2019","5000",318.955
"JP","JPN","Japan","AS",1,"2020","5000",330.443
"JP","JPN","Japan","AS",1,"2015","1100",261.521
"JP","JPN","Japan","AS",1,"2010","3000",0
"JP","JPN","Japan","AS",1,"2011","3000",0
"JP","JPN","Japan","AS",1,"2016","1300",0
"JP","JPN","Japan","AS",1,"2017","1300",0
"JP","JPN","Japan","AS",1,"2018","1300",0
"JP","JPN","Japan","AS",1,"2019","1300",0
"JP","JPN","Japan","AS",1,"2020","1300",0
"JP","JPN","Japan","AS",1,"2017","3000",0
"JP","JPN","Japan","AS",1,"2015","1200",170.591
"JP","JPN","Japan","AS",1,"2016","1200",180.378
"JP","JPN","Japan","AS",1,"2017","1200",181.959
"JP","JPN","Japan","AS",1,"2008","3000",0
"JP","JPN","Japan","AS",1,"2009","3000",0
"JP","JPN","Japan","AS",1,"2008","5000",248.282
"JP","JPN","Japan","AS",1,"2019","2000",663.686
"JP","JPN","Japan","AS",1,"2008","1200",188.844
"JP","JPN","Japan","AS",1,"2009","1200",132.668
"JP","JPN","Japan","AS",1,"2009","2000",568.049
"JP","JPN","Japan","AS",1,"2010","2000",635.13
"JP","JPN","Japan","AS",1,"2011","2000",706.41
"JP","JPN","Japan","AS",1,"2012","2000",689.395
"JP","JPN","Japan","AS",1,"2016","5000",307.448
"JP","JPN","Japan","AS",1,"2014","2000",567.803
"JP","JPN","Japan","AS",1,"2015","2000",546.536
"JP","JPN","Japan","AS",1,"2016","2000",607.596
"JP","JPN","Japan","AS",1,"2017","2000",614.028
"JP","JPN","Japan","AS",1,"2018","2000",641.186
"JP","JPN","Japan","AS",1,"2020","1200",157.625
"JP","JPN","Japan","AS",1,"2012","6000",4.583
"JP","JPN","Japan","AS",1,"2013","6000",3.852
"JP","JPN","Japan","AS",1,"2010","1200",179.267
"JP","JPN","Japan","AS",1,"2011","1200",200.153
"JP","JPN","Japan","AS",1,"2016","6000",3.809
"JP","JPN","Japan","AS",1,"2017","6000",3.825
"JP","JPN","Japan","AS",1,"2018","6000",4.042
"JP","JPN","Japan","AS",1,"2019","6000",4.188
"JP","JPN","Japan","AS",1,"2020","4000",132.246
"JP","JPN","Japan","AS",1,"2018","3000",0
"JP","JPN","Japan","AS",1,"2018","1200",205.208
"JP","JPN","Japan","AS",1,"2019","1200",194.021
"JP","JPN","Japan","AS",1,"2014","1100",270.485
"JP","JPN","Japan","AS",1,"2012","4000",150.916
"JP","JPN","Japan","AS",1,"2013","4000",129.837
"JP","JPN","Japan","AS",1,"2014","6000",3.635
"JP","JPN","Japan","AS",1,"2015","6000",3.501
"JP","JPN","Japan","AS",1,"2012","5000",297.36
"JP","JPN","Japan","AS",1,"2013","5000",258.318
"JP","JPN","Japan","AS",1,"2008","1100",275.325
"JP","JPN","Japan","AS",1,"2009","1100",277.013
"JP","JPN","Japan","AS",1,"2020","6000",4.094
"JP","JPN","Japan","AS",1,"2011","1100",312.93
"JP","JPN","Japan","AS",1,"2019","3000",0
"JP","JPN","Japan","AS",1,"2020","3000",0
"JP","JPN","Japan","AS",1,"2010","4000",150.189
"JP","JPN","Japan","AS",1,"2011","4000",164.297
"JP","JPN","Japan","AS",1,"2014","3000",0
"JP","JPN","Japan","AS",1,"2015","3000",0
"JP","JPN","Japan","AS",1,"2012","3000",0
"JP","JPN","Japan","AS",1,"2013","3000",0
"JP","JPN","Japan","AS",1,"2013","2000",600.072
"JP","JPN","Japan","AS",1,"2012","1100",307.928
"JP","JPN","Japan","AS",1,"2016","3000",0
"JP","JPN","Japan","AS",1,"2010","1100",287.621
"JP","JPN","Japan","AS",1,"2013","1100",282.46
"JP","JPN","Japan","AS",1,"2009","4000",140.57
"JP","JPN","Japan","AS",1,"2008","4000",129.901
"KR","KOR","Republic of Korea","AS",1,"2015","6000",8.523
"KR","KOR","Republic of Korea","AS",1,"2016","1300",0
"KR","KOR","Republic of Korea","AS",1,"2014","6000",9.584
"KR","KOR","Republic of Korea","AS",1,"2015","1300",0
"KR","KOR","Republic of Korea","AS",1,"2013","6000",9.497
"KR","KOR","Republic of Korea","AS",1,"2014","5000",103.936
"KR","KOR","Republic of Korea","AS",1,"2015","5000",97.521
"KR","KOR","Republic of Korea","AS",1,"2010","5000",86.348
"KR","KOR","Republic of Korea","AS",1,"2016","6000",9.72
"KR","KOR","Republic of Korea","AS",1,"2010","1100",36.435
"KR","KOR","Republic of Korea","AS",1,"2019","5000",116.087
"KR","KOR","Republic of Korea","AS",1,"2016","5000",104.427
"KR","KOR","Republic of Korea","AS",1,"2017","5000",114.153
"KR","KOR","Republic of Korea","AS",1,"2011","6000",8.965
"KR","KOR","Republic of Korea","AS",1,"2012","6000",10.239
"KR","KOR","Republic of Korea","AS",1,"2017","1100",73.517
"KR","KOR","Republic of Korea","AS",1,"2018","1100",84.78
"KR","KOR","Republic of Korea","AS",1,"2011","5000",90.807
"KR","KOR","Republic of Korea","AS",1,"2012","5000",94.501
"KR","KOR","Republic of Korea","AS",1,"2013","5000",97.465
"KR","KOR","Republic of Korea","AS",1,"2008","1100",37.162
"KR","KOR","Republic of Korea","AS",1,"2009","1100",30.29
"KR","KOR","Republic of Korea","AS",1,"2008","1300",0.002
"KR","KOR","Republic of Korea","AS",1,"2018","5000",120.975
"KR","KOR","Republic of Korea","AS",1,"2012","1100",45.46
"KR","KOR","Republic of Korea","AS",1,"2020","5000",111.304
"KR","KOR","Republic of Korea","AS",1,"2015","1100",59.754
"KR","KOR","Republic of Korea","AS",1,"2016","1100",65.235
"KR","KOR","Republic of Korea","AS",1,"2014","1300",0
"KR","KOR","Republic of Korea","AS",1,"2009","3000",0.534
"KR","KOR","Republic of Korea","AS",1,"2010","3000",0.618
"KR","KOR","Republic of Korea","AS",1,"2017","1300",0
"KR","KOR","Republic of Korea","AS",1,"2017","6000",10.195
"KR","KOR","Republic of Korea","AS",1,"2018","6000",10.466
"KR","KOR","Republic of Korea","AS",1,"2019","6000",11.387
"KR","KOR","Republic of Korea","AS",1,"2020","6000",9.796
"KR","KOR","Republic of Korea","AS",1,"2009","1300",0
"KR","KOR","Republic of Korea","AS",1,"2008","6000",8.374
"KR","KOR","Republic of Korea","AS",1,"2009","6000",9.635
"KR","KOR","Republic of Korea","AS",1,"2010","6000",8.632
"KR","KOR","Republic of Korea","AS",1,"2013","1300",0
"KR","KOR","Republic of Korea","AS",1,"2008","5000",78.208
"KR","KOR","Republic of Korea","AS",1,"2009","5000",68.272
"KR","KOR","Republic of Korea","AS",1,"2008","2000",53.971
"KR","KOR","Republic of Korea","AS",1,"2009","2000",48.759
"KR","KOR","Republic of Korea","AS",1,"2010","2000",59.796
"KR","KOR","Republic of Korea","AS",1,"2011","2000",69.75
"KR","KOR","Republic of Korea","AS",1,"2012","2000",74.942
"KR","KOR","Republic of Korea","AS",1,"2013","2000",83.655
"KR","KOR","Republic of Korea","AS",1,"2014","2000",93.236
"KR","KOR","Republic of Korea","AS",1,"2011","1100",42.716
"KR","KOR","Republic of Korea","AS",1,"2016","2000",97.07
"KR","KOR","Republic of Korea","AS",1,"2013","1100",48.689
"KR","KOR","Republic of Korea","AS",1,"2014","1100",56.461
"KR","KOR","Republic of Korea","AS",1,"2019","2000",120.202
"KR","KOR","Republic of Korea","AS",1,"2020","2000",127.829
"KR","KOR","Republic of Korea","AS",1,"2008","1200",39.432
"KR","KOR","Republic of Korea","AS",1,"2019","1100",78.705
"KR","KOR","Republic of Korea","AS",1,"2020","1100",85.826
"KR","KOR","Republic of Korea","AS",1,"2011","1200",44.745
"KR","KOR","Republic of Korea","AS",1,"2012","1200",45.082
"KR","KOR","Republic of Korea","AS",1,"2013","1200",44.278
"KR","KOR","Republic of Korea","AS",1,"2014","1200",44.533
"KR","KOR","Republic of Korea","AS",1,"2015","1200",45.568
"KR","KOR","Republic of Korea","AS",1,"2016","1200",50.657
"KR","KOR","Republic of Korea","AS",1,"2017","1200",58.639
"KR","KOR","Republic of Korea","AS",1,"2018","1200",72.444
"KR","KOR","Republic of Korea","AS",1,"2019","1200",70.648
"KR","KOR","Republic of Korea","AS",1,"2020","1200",55.314
"KR","KOR","Republic of Korea","AS",1,"2011","4000",33.013
"KR","KOR","Republic of Korea","AS",1,"2012","4000",32.163
"KR","KOR","Republic of Korea","AS",1,"2011","3000",0.725
"KR","KOR","Republic of Korea","AS",1,"2012","3000",0.771
"KR","KOR","Republic of Korea","AS",1,"2013","3000",0.896
"KR","KOR","Republic of Korea","AS",1,"2018","1300",0
"KR","KOR","Republic of Korea","AS",1,"2019","1300",0
"KR","KOR","Republic of Korea","AS",1,"2020","1300",0
"KR","KOR","Republic of Korea","AS",1,"2017","3000",1.217
"KR","KOR","Republic of Korea","AS",1,"2018","3000",1.356
"KR","KOR","Republic of Korea","AS",1,"2019","3000",1.37
"KR","KOR","Republic of Korea","AS",1,"2020","3000",1.362
"KR","KOR","Republic of Korea","AS",1,"2010","4000",29.007
"KR","KOR","Republic of Korea","AS",1,"2008","3000",0.62
"KR","KOR","Republic of Korea","AS",1,"2016","4000",42.926
"KR","KOR","Republic of Korea","AS",1,"2009","1200",30.808
"KR","KOR","Republic of Korea","AS",1,"2010","1200",35.318
"KR","KOR","Republic of Korea","AS",1,"2015","4000",42.981
"KR","KOR","Republic of Korea","AS",1,"2015","2000",92.541
"KR","KOR","Republic of Korea","AS",1,"2017","4000",48.12
"KR","KOR","Republic of Korea","AS",1,"2018","4000",53.456
"KR","KOR","Republic of Korea","AS",1,"2019","4000",51.259
"KR","KOR","Republic of Korea","AS",1,"2014","4000",38.274
"KR","KOR","Republic of Korea","AS",1,"2017","2000",105.848
"KR","KOR","Republic of Korea","AS",1,"2018","2000",116.944
"KR","KOR","Republic of Korea","AS",1,"2012","1300",0
"KR","KOR","Republic of Korea","AS",1,"2015","3000",0.992
"KR","KOR","Republic of Korea","AS",1,"2020","4000",64.834
"KR","KOR","Republic of Korea","AS",1,"2010","1300",0
"KR","KOR","Republic of Korea","AS",1,"2013","4000",32.739
"KR","KOR","Republic of Korea","AS",1,"2009","4000",24.945
"KR","KOR","Republic of Korea","AS",1,"2016","3000",1.114
"KR","KOR","Republic of Korea","AS",1,"2014","3000",0.989
"KR","KOR","Republic of Korea","AS",1,"2008","4000",29.493
"KR","KOR","Republic of Korea","AS",1,"2011","1300",0
"LT","LTU","Lithuania","EU",1,"2017","5000",5.528
"LT","LTU","Lithuania","EU",1,"2018","5000",6.191
"LT","LTU","Lithuania","EU",1,"2010","6000",0
"LT","LTU","Lithuania","EU",1,"2011","6000",0
"LT","LTU","Lithuania","EU",1,"2012","6000",0
"LT","LTU","Lithuania","EU",1,"2013","6000",0
"LT","LTU","Lithuania","EU",1,"2014","6000",0
"LT","LTU","Lithuania","EU",1,"2015","6000",0
"LT","LTU","Lithuania","EU",1,"2016","6000",0
"LT","LTU","Lithuania","EU",1,"2017","6000",0
"LT","LTU","Lithuania","EU",1,"2018","6000",0
"LT","LTU","Lithuania","EU",1,"2019","5000",6.314
"LT","LTU","Lithuania","EU",1,"2020","5000",6.537
"LT","LTU","Lithuania","EU",1,"2008","6000",0
"LT","LTU","Lithuania","EU",1,"2009","6000",0
"LT","LTU","Lithuania","EU",1,"2010","1100",1.331
"LT","LTU","Lithuania","EU",1,"2011","1100",1.519
"LT","LTU","Lithuania","EU",1,"2012","1100",1.491
"LT","LTU","Lithuania","EU",1,"2013","1100",1.659
"LT","LTU","Lithuania","EU",1,"2014","1100",1.759
"LT","LTU","Lithuania","EU",1,"2015","1100",1.597
"LT","LTU","Lithuania","EU",1,"2016","1100",1.711
"LT","LTU","Lithuania","EU",1,"2017","1100",1.918
"LT","LTU","Lithuania","EU",1,"2018","1100",2.282
"LT","LTU","Lithuania","EU",1,"2019","6000",0
"LT","LTU","Lithuania","EU",1,"2020","6000",0
"LT","LTU","Lithuania","EU",1,"2008","1100",3.097
"LT","LTU","Lithuania","EU",1,"2009","1100",1.524
"LT","LTU","Lithuania","EU",1,"2010","1200",0.366
"LT","LTU","Lithuania","EU",1,"2011","1200",0.352
"LT","LTU","Lithuania","EU",1,"2012","1200",0.556
"LT","LTU","Lithuania","EU",1,"2013","1200",0.633
"LT","LTU","Lithuania","EU",1,"2014","1200",0.663
"LT","LTU","Lithuania","EU",1,"2015","1200",0.637
"LT","LTU","Lithuania","EU",1,"2016","1200",0.694
"LT","LTU","Lithuania","EU",1,"2017","1200",0.711
"LT","LTU","Lithuania","EU",1,"2018","1200",0.816
"LT","LTU","Lithuania","EU",1,"2019","1200",0.85
"LT","LTU","Lithuania","EU",1,"2020","1200",0.888
"LT","LTU","Lithuania","EU",1,"2008","1300",0
"LT","LTU","Lithuania","EU",1,"2009","1300",0
"LT","LTU","Lithuania","EU",1,"2010","1300",0
"LT","LTU","Lithuania","EU",1,"2011","1300",0
"LT","LTU","Lithuania","EU",1,"2012","1300",0
"LT","LTU","Lithuania","EU",1,"2013","1300",0
"LT","LTU","Lithuania","EU",1,"2014","1300",0
"LT","LTU","Lithuania","EU",1,"2015","1300",0
"LT","LTU","Lithuania","EU",1,"2016","1300",0
"LT","LTU","Lithuania","EU",1,"2017","1300",0
"LT","LTU","Lithuania","EU",1,"2018","1300",0
"LT","LTU","Lithuania","EU",1,"2019","1300",0
"LT","LTU","Lithuania","EU",1,"2020","1300",0
"LT","LTU","Lithuania","EU",1,"2008","2000",4.522
"LT","LTU","Lithuania","EU",1,"2009","2000",4.658
"LT","LTU","Lithuania","EU",1,"2010","2000",4.319
"LT","LTU","Lithuania","EU",1,"2011","2000",4.808
"LT","LTU","Lithuania","EU",1,"2012","2000",4.622
"LT","LTU","Lithuania","EU",1,"2013","2000",5.01
"LT","LTU","Lithuania","EU",1,"2014","2000",5.369
"LT","LTU","Lithuania","EU",1,"2015","2000",4.793
"LT","LTU","Lithuania","EU",1,"2016","2000",5.197
"LT","LTU","Lithuania","EU",1,"2017","2000",5.825
"LT","LTU","Lithuania","EU",1,"2018","2000",6.778
"LT","LTU","Lithuania","EU",1,"2019","2000",5.266
"LT","LTU","Lithuania","EU",1,"2019","1100",3.951
"LT","LTU","Lithuania","EU",1,"2020","1100",4.007
"LT","LTU","Lithuania","EU",1,"2008","1200",1.298
"LT","LTU","Lithuania","EU",1,"2009","1200",0.68
"LT","LTU","Lithuania","EU",1,"2011","3000",0
"LT","LTU","Lithuania","EU",1,"2012","3000",0
"LT","LTU","Lithuania","EU",1,"2013","3000",0
"LT","LTU","Lithuania","EU",1,"2014","3000",0
"LT","LTU","Lithuania","EU",1,"2015","3000",0
"LT","LTU","Lithuania","EU",1,"2016","3000",0
"LT","LTU","Lithuania","EU",1,"2017","3000",0
"LT","LTU","Lithuania","EU",1,"2018","3000",0
"LT","LTU","Lithuania","EU",1,"2019","3000",0
"LT","LTU","Lithuania","EU",1,"2020","3000",0
"LT","LTU","Lithuania","EU",1,"2008","4000",0.13
"LT","LTU","Lithuania","EU",1,"2009","4000",0.131
"LT","LTU","Lithuania","EU",1,"2010","4000",0.136
"LT","LTU","Lithuania","EU",1,"2011","4000",0.135
"LT","LTU","Lithuania","EU",1,"2012","4000",0.122
"LT","LTU","Lithuania","EU",1,"2013","4000",0.129
"LT","LTU","Lithuania","EU",1,"2014","4000",0.144
"LT","LTU","Lithuania","EU",1,"2015","4000",0.14
"LT","LTU","Lithuania","EU",1,"2016","4000",0.141
"LT","LTU","Lithuania","EU",1,"2017","4000",0.145
"LT","LTU","Lithuania","EU",1,"2018","4000",0.162
"LT","LTU","Lithuania","EU",1,"2019","4000",0.163
"LT","LTU","Lithuania","EU",1,"2020","4000",0.168
"LT","LTU","Lithuania","EU",1,"2008","CUS",0.106
"LT","LTU","Lithuania","EU",1,"2009","CUS",0.071
"LT","LTU","Lithuania","EU",1,"2010","CUS",0.07
"LT","LTU","Lithuania","EU",1,"2011","CUS",0.082
"LT","LTU","Lithuania","EU",1,"2012","CUS",0.082
"LT","LTU","Lithuania","EU",1,"2013","CUS",0.09
"LT","LTU","Lithuania","EU",1,"2014","CUS",0.114
"LT","LTU","Lithuania","EU",1,"2015","CUS",0.11
"LT","LTU","Lithuania","EU",1,"2016","CUS",0.106
"LT","LTU","Lithuania","EU",1,"2017","CUS",0.114
"LT","LTU","Lithuania","EU",1,"2018","CUS",0.137
"LT","LTU","Lithuania","EU",1,"2019","CUS",0.137
"LT","LTU","Lithuania","EU",1,"2020","CUS",0.145
"LT","LTU","Lithuania","EU",1,"2020","2000",5.824
"LT","LTU","Lithuania","EU",1,"2008","3000",0
"LT","LTU","Lithuania","EU",1,"2009","3000",0
"LT","LTU","Lithuania","EU",1,"2010","3000",0
"LT","LTU","Lithuania","EU",1,"2008","5000",5.57
"LT","LTU","Lithuania","EU",1,"2009","5000",4.297
"LT","LTU","Lithuania","EU",1,"2010","5000",4.35
"LT","LTU","Lithuania","EU",1,"2011","5000",5.017
"LT","LTU","Lithuania","EU",1,"2012","5000",4.769
"LT","LTU","Lithuania","EU",1,"2013","5000",4.994
"LT","LTU","Lithuania","EU",1,"2014","5000",5.402
"LT","LTU","Lithuania","EU",1,"2015","5000",4.714
"LT","LTU","Lithuania","EU",1,"2016","5000",5.011
"LU","LUX","Luxembourg","EU",1,"2015","6000",0.031
"LU","LUX","Luxembourg","EU",1,"2019","6000",0.033
"LU","LUX","Luxembourg","EU",1,"2016","6000",0.037
"LU","LUX","Luxembourg","EU",1,"2019","1100",6.623
"LU","LUX","Luxembourg","EU",1,"2014","6000",0.025
"LU","LUX","Luxembourg","EU",1,"2020","6000",0.031
"LU","LUX","Luxembourg","EU",1,"2012","1200",2.901
"LU","LUX","Luxembourg","EU",1,"2018","1100",6.608
"LU","LUX","Luxembourg","EU",1,"2018","6000",0.034
"LU","LUX","Luxembourg","EU",1,"2011","1200",2.987
"LU","LUX","Luxembourg","EU",1,"2016","1200",2.719
"LU","LUX","Luxembourg","EU",1,"2017","6000",0.03
"LU","LUX","Luxembourg","EU",1,"2017","3000",0
"LU","LUX","Luxembourg","EU",1,"2015","1200",2.546
"LU","LUX","Luxembourg","EU",1,"2018","CUS",0.029
"LU","LUX","Luxembourg","EU",1,"2020","1300",0
"LU","LUX","Luxembourg","EU",1,"2013","6000",0.03
"LU","LUX","Luxembourg","EU",1,"2012","6000",0.033
"LU","LUX","Luxembourg","EU",1,"2013","1300",0
"LU","LUX","Luxembourg","EU",1,"2014","1300",0
"LU","LUX","Luxembourg","EU",1,"2013","1200",2.937
"LU","LUX","Luxembourg","EU",1,"2014","1200",2.839
"LU","LUX","Luxembourg","EU",1,"2017","1300",0
"LU","LUX","Luxembourg","EU",1,"2018","1300",0
"LU","LUX","Luxembourg","EU",1,"2019","1300",0
"LU","LUX","Luxembourg","EU",1,"2015","3000",0
"LU","LUX","Luxembourg","EU",1,"2016","3000",0
"LU","LUX","Luxembourg","EU",1,"2018","3000",0
"LU","LUX","Luxembourg","EU",1,"2019","CUS",0.029
"LU","LUX","Luxembourg","EU",1,"2020","CUS",0.027
"LU","LUX","Luxembourg","EU",1,"2008","5000",5.762
"LU","LUX","Luxembourg","EU",1,"2009","5000",5.528
"LU","LUX","Luxembourg","EU",1,"2010","5000",5.536
"LU","LUX","Luxembourg","EU",1,"2015","1300",0
"LU","LUX","Luxembourg","EU",1,"2016","1300",0
"LU","LUX","Luxembourg","EU",1,"2014","5000",7.255
"LU","LUX","Luxembourg","EU",1,"2015","5000",5.023
"LU","LUX","Luxembourg","EU",1,"2016","5000",5.358
"LU","LUX","Luxembourg","EU",1,"2017","5000",5.749
"LU","LUX","Luxembourg","EU",1,"2018","5000",6.478
"LU","LUX","Luxembourg","EU",1,"2019","5000",6.461
"LU","LUX","Luxembourg","EU",1,"2020","5000",6.448
"LU","LUX","Luxembourg","EU",1,"2015","1100",5.231
"LU","LUX","Luxembourg","EU",1,"2016","1100",5.512
"LU","LUX","Luxembourg","EU",1,"2017","1100",5.7
"LU","LUX","Luxembourg","EU",1,"2008","1200",2.929
"LU","LUX","Luxembourg","EU",1,"2009","1200",2.883
"LU","LUX","Luxembourg","EU",1,"2010","1200",3.06
"LU","LUX","Luxembourg","EU",1,"2020","1100",7.124
"LU","LUX","Luxembourg","EU",1,"2009","CUS",0.018
"LU","LUX","Luxembourg","EU",1,"2010","CUS",0.024
"LU","LUX","Luxembourg","EU",1,"2017","1200",3.271
"LU","LUX","Luxembourg","EU",1,"2019","1200",4.21
"LU","LUX","Luxembourg","EU",1,"2020","1200",3.367
"LU","LUX","Luxembourg","EU",1,"2009","6000",0.027
"LU","LUX","Luxembourg","EU",1,"2010","6000",0.029
"LU","LUX","Luxembourg","EU",1,"2011","6000",0.029
"LU","LUX","Luxembourg","EU",1,"2017","CUS",0.03
"LU","LUX","Luxembourg","EU",1,"2008","3000",0
"LU","LUX","Luxembourg","EU",1,"2009","3000",0
"LU","LUX","Luxembourg","EU",1,"2010","3000",0
"LU","LUX","Luxembourg","EU",1,"2011","3000",0
"LU","LUX","Luxembourg","EU",1,"2012","3000",0
"LU","LUX","Luxembourg","EU",1,"2013","3000",0
"LU","LUX","Luxembourg","EU",1,"2014","3000",0
"LU","LUX","Luxembourg","EU",1,"2010","1100",4.18
"LU","LUX","Luxembourg","EU",1,"2011","1100",4.932
"LU","LUX","Luxembourg","EU",1,"2012","1100",4.753
"LU","LUX","Luxembourg","EU",1,"2019","3000",0
"LU","LUX","Luxembourg","EU",1,"2020","3000",0
"LU","LUX","Luxembourg","EU",1,"2017","2000",6.905
"LU","LUX","Luxembourg","EU",1,"2018","2000",7.645
"LU","LUX","Luxembourg","EU",1,"2019","2000",7.661
"LU","LUX","Luxembourg","EU",1,"2011","5000",6.289
"LU","LUX","Luxembourg","EU",1,"2012","5000",6.221
"LU","LUX","Luxembourg","EU",1,"2013","5000",6.707
"LU","LUX","Luxembourg","EU",1,"2008","1100",4.438
"LU","LUX","Luxembourg","EU",1,"2009","1100",4.051
"LU","LUX","Luxembourg","EU",1,"2011","CUS",0.024
"LU","LUX","Luxembourg","EU",1,"2018","1200",4.476
"LU","LUX","Luxembourg","EU",1,"2008","6000",0.021
"LU","LUX","Luxembourg","EU",1,"2013","1100",5.391
"LU","LUX","Luxembourg","EU",1,"2014","1100",5.741
"LU","LUX","Luxembourg","EU",1,"2016","CUS",0.027
"LU","LUX","Luxembourg","EU",1,"2012","1300",0
"LU","LUX","Luxembourg","EU",1,"2010","4000",1.407
"LU","LUX","Luxembourg","EU",1,"2020","2000",8.202
"LU","LUX","Luxembourg","EU",1,"2014","4000",1.931
"LU","LUX","Luxembourg","EU",1,"2008","CUS",0.027
"LU","LUX","Luxembourg","EU",1,"2016","4000",2.073
"LU","LUX","Luxembourg","EU",1,"2017","4000",2.328
"LU","LUX","Luxembourg","EU",1,"2010","2000",5.81
"LU","LUX","Luxembourg","EU",1,"2011","2000",6.484
"LU","LUX","Luxembourg","EU",1,"2012","2000",6.334
"LU","LUX","Luxembourg","EU",1,"2014","CUS",0.025
"LU","LUX","Luxembourg","EU",1,"2015","CUS",0.025
"LU","LUX","Luxembourg","EU",1,"2016","2000",6.343
"LU","LUX","Luxembourg","EU",1,"2009","4000",1.301
"LU","LUX","Luxembourg","EU",1,"2011","1300",0
"LU","LUX","Luxembourg","EU",1,"2011","4000",1.545
"LU","LUX","Luxembourg","EU",1,"2012","4000",1.531
"LU","LUX","Luxembourg","EU",1,"2013","4000",1.72
"LU","LUX","Luxembourg","EU",1,"2008","2000",5.827
"LU","LUX","Luxembourg","EU",1,"2009","2000",5.891
"LU","LUX","Luxembourg","EU",1,"2015","2000",6.154
"LU","LUX","Luxembourg","EU",1,"2018","4000",2.732
"LU","LUX","Luxembourg","EU",1,"2012","CUS",0.019
"LU","LUX","Luxembourg","EU",1,"2013","2000",6.795
"LU","LUX","Luxembourg","EU",1,"2013","CUS",0.02
"LU","LUX","Luxembourg","EU",1,"2009","1300",0
"LU","LUX","Luxembourg","EU",1,"2010","1300",0
"LU","LUX","Luxembourg","EU",1,"2015","4000",1.902
"LU","LUX","Luxembourg","EU",1,"2008","1300",0
"LU","LUX","Luxembourg","EU",1,"2014","2000",7.001
"LU","LUX","Luxembourg","EU",1,"2008","4000",1.512
"LU","LUX","Luxembourg","EU",1,"2019","4000",2.704
"LU","LUX","Luxembourg","EU",1,"2020","4000",2.803
"LV","LVA","Latvia","EU",1,"2013","5000",3.781
"LV","LVA","Latvia","EU",1,"2014","5000",4.029
"LV","LVA","Latvia","EU",1,"2010","6000",0
"LV","LVA","Latvia","EU",1,"2011","6000",0
"LV","LVA","Latvia","EU",1,"2012","6000",0
"LV","LVA","Latvia","EU",1,"2013","6000",0
"LV","LVA","Latvia","EU",1,"2014","6000",0
"LV","LVA","Latvia","EU",1,"2015","5000",3.574
"LV","LVA","Latvia","EU",1,"2016","5000",3.829
"LV","LVA","Latvia","EU",1,"2017","5000",4.134
"LV","LVA","Latvia","EU",1,"2018","5000",4.827
"LV","LVA","Latvia","EU",1,"2019","5000",4.792
"LV","LVA","Latvia","EU",1,"2020","5000",4.694
"LV","LVA","Latvia","EU",1,"2008","6000",0
"LV","LVA","Latvia","EU",1,"2009","6000",0
